"Begge";"36";"Uke 47";.;.;.;1;.;2;.;1;1;1;.;.
"Begge";"36";"Uke 48";.;.;1;1;2;2;1;2;.;2;.;.
"Begge";"36";"Uke 49";.;1;1;.;1;.;1;.;.;.;2;.
"Begge";"36";"Uke 50";2;.;3;.;.;2;.;1;.;1;.;.
"Begge";"36";"Uke 51";2;.;1;1;.;1;1;1;1;1;1;.
"Begge";"36";"Uke 52";.;1;1;1;.;.;2;3;1;.;1;.
"Begge";"36";"Uke 53";.;.;.;.;.;2;.;.;.;.;.;.
"Begge";"37";"Uke 1";.;1;3;2;2;.;1;.;.;1;.;.
"Begge";"37";"Uke 2";2;.;.;.;1;.;2;2;1;1;.;1
"Begge";"37";"Uke 3";1;1;2;1;1;.;2;.;3;.;1;1
"Begge";"37";"Uke 4";.;.;1;2;.;2;2;.;1;.;.;1
"Begge";"37";"Uke 5";3;1;1;1;1;1;.;.;2;2;1;1
"Begge";"37";"Uke 6";.;.;3;.;.;1;.;.;1;1;1;.
"Begge";"37";"Uke 7";2;1;.;1;.;.;.;2;3;.;1;2
"Begge";"37";"Uke 8";1;.;1;.;3;.;.;.;.;.;1;1
"Begge";"37";"Uke 9";2;.;1;.;2;.;.;.;1;1;1;1
"Begge";"37";"Uke 10";.;.;1;1;1;2;1;3;.;1;1;2
"Begge";"37";"Uke 11";.;1;1;.;1;1;1;2;.;1;2;2
"Begge";"37";"Uke 12";2;.;.;1;.;1;.;.;.;1;.;1
"Begge";"37";"Uke 13";1;3;.;1;.;.;1;3;.;2;1;1
"Begge";"37";"Uke 14";1;.;.;1;1;.;1;.;.;4;2;.
"Begge";"37";"Uke 15";1;2;1;.;2;1;.;1;.;1;.;.
"Begge";"37";"Uke 16";1;2;2;.;3;.;1;.;.;1;1;.
"Begge";"37";"Uke 17";.;4;1;1;2;1;1;.;3;3;1;2
"Begge";"37";"Uke 18";1;2;2;1;.;2;1;.;1;.;2;1
"Begge";"37";"Uke 19";3;2;1;1;2;1;.;1;1;.;1;1
"Begge";"37";"Uke 20";1;1;.;.;1;.;.;1;1;.;2;.
"Begge";"37";"Uke 21";.;1;1;.;1;.;2;1;2;.;.;1
"Begge";"37";"Uke 22";2;2;.;.;2;.;.;.;1;1;2;.
"Begge";"37";"Uke 23";.;1;.;2;1;.;1;2;2;1;.;2
"Begge";"37";"Uke 24";1;.;1;2;2;1;.;.;1;2;2;.
"Begge";"37";"Uke 25";.;1;.;3;.;1;3;.;.;2;.;.
"Begge";"37";"Uke 26";1;.;3;.;5;.;.;1;1;2;2;2
"Begge";"37";"Uke 27";1;2;.;1;1;1;.;2;1;.;1;1
"Begge";"37";"Uke 28";.;2;1;1;.;3;.;1;.;.;1;.
"Begge";"37";"Uke 29";.;2;.;.;1;2;.;3;.;.;.;2
"Begge";"37";"Uke 30";1;1;1;1;.;.;.;1;1;.;.;2
"Begge";"37";"Uke 31";2;.;1;1;.;.;.;1;.;1;.;1
"Begge";"37";"Uke 32";1;1;.;.;1;2;1;.;1;.;1;.
"Begge";"37";"Uke 33";.;1;.;1;2;2;2;2;.;1;1;1
"Begge";"37";"Uke 34";2;1;2;.;3;1;1;.;.;2;1;.
"Begge";"37";"Uke 35";1;.;4;.;1;.;1;.;3;1;3;1
"Begge";"37";"Uke 36";.;1;1;.;1;1;.;.;3;.;1;2
"Begge";"37";"Uke 37";2;2;.;2;1;2;1;1;.;3;.;1
"Begge";"37";"Uke 38";3;.;1;1;3;.;.;1;.;.;.;.
"Begge";"37";"Uke 39";.;2;1;2;1;.;.;1;1;1;1;2
"Begge";"37";"Uke 40";.;1;1;1;2;.;2;1;1;1;.;1
"Begge";"37";"Uke 41";.;.;1;1;2;.;2;.;3;.;.;.
"Begge";"37";"Uke 42";.;.;1;1;1;1;.;.;1;.;1;.
"Begge";"37";"Uke 43";.;1;.;1;.;1;.;.;1;1;.;.
"Begge";"37";"Uke 44";.;.;1;1;.;1;.;1;1;1;2;.
"Begge";"37";"Uke 45";1;1;1;1;1;1;1;.;1;3;.;.
"Begge";"37";"Uke 46";.;.;1;1;2;2;1;.;.;.;1;.
"Begge";"37";"Uke 47";2;1;1;1;2;.;.;2;.;1;1;.
"Begge";"37";"Uke 48";.;1;.;1;1;1;1;3;.;1;.;.
"Begge";"37";"Uke 49";2;3;1;.;.;.;.;.;1;.;.;.
"Begge";"37";"Uke 50";.;.;1;2;1;.;1;2;.;1;1;.
"Begge";"37";"Uke 51";1;1;1;.;.;2;.;.;.;1;.;.
"Begge";"37";"Uke 52";.;3;1;.;3;1;.;.;.;1;1;.
"Begge";"37";"Uke 53";.;.;.;.;.;1;.;.;.;.;1;.
"Begge";"38";"Uke 1";1;1;2;.;1;3;2;.;3;.;2;3
"Begge";"38";"Uke 2";2;1;3;.;.;2;1;.;.;1;.;.
"Begge";"38";"Uke 3";.;2;2;.;2;.;2;1;2;.;1;.
"Begge";"38";"Uke 4";1;.;1;1;2;.;.;4;3;1;2;1
"Begge";"38";"Uke 5";2;1;1;.;1;2;1;.;1;1;2;1
"Begge";"38";"Uke 6";1;.;.;.;.;1;2;2;.;1;1;3
"Begge";"38";"Uke 7";1;1;2;3;.;1;1;.;.;.;1;.
"Begge";"38";"Uke 8";.;.;1;4;.;.;.;1;1;1;.;.
"Begge";"38";"Uke 9";1;.;1;2;.;.;.;.;.;2;.;1
"Begge";"38";"Uke 10";.;1;.;1;.;3;2;.;1;1;1;.
"Begge";"38";"Uke 11";2;.;.;1;2;.;1;1;1;.;4;2
"Begge";"38";"Uke 12";1;.;3;3;1;1;3;1;1;.;.;1
"Begge";"38";"Uke 13";1;1;2;.;1;1;.;2;2;4;.;.
"Begge";"38";"Uke 14";2;.;.;.;3;.;.;4;1;.;.;3
"Begge";"38";"Uke 15";1;1;1;.;1;1;.;1;3;3;1;3
"Begge";"38";"Uke 16";1;.;.;1;4;.;4;3;1;.;2;.
"Begge";"38";"Uke 17";1;1;2;1;.;.;.;.;.;3;3;.
"Begge";"38";"Uke 18";1;1;1;2;.;2;.;2;1;1;1;3
"Begge";"38";"Uke 19";.;.;2;1;.;.;1;1;1;.;2;.
"Begge";"38";"Uke 20";2;1;.;3;.;.;.;1;.;.;.;.
"Begge";"38";"Uke 21";1;.;5;.;3;1;1;.;2;2;2;1
"Begge";"38";"Uke 22";.;2;.;1;.;1;1;2;1;.;2;2
"Begge";"38";"Uke 23";1;1;.;.;1;2;1;.;3;.;1;2
"Begge";"38";"Uke 24";.;2;4;1;1;.;1;.;1;.;2;1
"Begge";"38";"Uke 25";2;2;2;3;1;2;1;1;1;2;.;2
"Begge";"38";"Uke 26";1;.;1;.;.;4;1;.;1;.;.;.
"Begge";"38";"Uke 27";2;1;.;1;1;1;.;3;3;.;1;.
"Begge";"38";"Uke 28";.;.;2;2;3;1;1;.;1;.;2;1
"Begge";"38";"Uke 29";2;1;1;1;.;.;1;1;2;.;2;1
"Begge";"38";"Uke 30";1;.;.;.;.;1;.;2;3;.;1;1
"Begge";"38";"Uke 31";4;.;1;.;1;.;.;1;.;1;.;1
"Begge";"38";"Uke 32";1;.;1;.;1;1;1;1;1;1;1;1
"Begge";"38";"Uke 33";1;.;.;1;.;.;3;.;.;1;2;.
"Begge";"38";"Uke 34";2;1;.;2;2;1;.;1;2;.;2;.
"Begge";"38";"Uke 35";.;.;2;.;1;.;1;1;2;1;1;2
"Begge";"38";"Uke 36";1;.;.;1;.;.;.;1;.;2;1;1
"Begge";"38";"Uke 37";1;.;.;1;1;.;.;.;2;1;.;1
"Begge";"38";"Uke 38";1;2;2;2;1;.;1;.;.;.;1;5
"Begge";"38";"Uke 39";1;.;2;1;1;3;.;1;2;1;.;5
"Begge";"38";"Uke 40";.;.;.;2;1;3;2;.;1;1;4;1
"Begge";"38";"Uke 41";1;1;3;.;1;1;2;.;2;.;1;1
"Begge";"38";"Uke 42";3;2;.;1;1;.;1;.;1;1;1;2
"Begge";"38";"Uke 43";2;3;3;2;2;1;1;1;2;2;1;1
"Begge";"38";"Uke 44";1;.;2;2;1;.;.;.;1;.;1;.
"Begge";"38";"Uke 45";.;1;1;2;2;1;.;1;.;.;2;.
"Begge";"38";"Uke 46";3;.;.;.;1;1;.;1;2;3;.;.
"Begge";"38";"Uke 47";1;.;.;1;2;1;1;1;.;4;.;.
"Begge";"38";"Uke 48";.;2;.;.;.;1;.;.;1;1;2;.
"Begge";"38";"Uke 49";1;.;.;.;1;.;.;1;1;.;1;.
"Begge";"38";"Uke 50";1;2;2;1;1;.;2;1;1;.;.;.
"Begge";"38";"Uke 51";2;1;1;.;.;.;1;1;.;2;.;.
"Begge";"38";"Uke 52";2;2;1;3;.;.;1;2;1;.;.;.
"Begge";"38";"Uke 53";.;.;.;.;.;.;.;.;.;.;.;.
"Begge";"39";"Uke 1";1;1;.;2;2;.;.;.;2;.;3;.
"Begge";"39";"Uke 2";.;.;1;1;2;1;1;3;.;1;2;1
"Begge";"39";"Uke 3";2;1;1;2;.;.;2;1;1;1;1;1
"Begge";"39";"Uke 4";1;.;1;.;.;1;.;.;3;1;.;2
"Begge";"39";"Uke 5";1;1;1;.;1;2;.;2;2;1;2;2
"Begge";"39";"Uke 6";.;1;1;1;1;3;.;1;2;.;1;.
"Begge";"39";"Uke 7";1;3;2;2;3;.;.;2;.;2;1;.
"Begge";"39";"Uke 8";4;.;1;.;1;.;.;4;.;.;.;.
"Begge";"39";"Uke 9";.;.;.;.;3;.;1;1;.;.;.;1
"Begge";"39";"Uke 10";.;2;3;.;3;.;.;1;.;.;2;1
"Begge";"39";"Uke 11";2;1;2;.;1;1;1;2;.;.;1;.
"Begge";"39";"Uke 12";2;1;.;2;.;.;.;.;2;2;.;.
"Begge";"39";"Uke 13";1;1;1;4;.;.;1;.;.;2;.;2
"Begge";"39";"Uke 14";1;.;.;2;2;.;.;.;2;1;.;.
"Begge";"39";"Uke 15";1;3;.;1;.;1;1;.;1;1;1;2
"Begge";"39";"Uke 16";.;2;3;3;.;.;2;1;3;2;1;1
"Begge";"39";"Uke 17";2;1;.;1;2;1;1;.;.;1;.;2
"Begge";"39";"Uke 18";2;.;2;1;.;1;3;.;2;1;.;.
"Begge";"39";"Uke 19";.;3;1;5;2;2;.;1;.;2;2;1
"Begge";"39";"Uke 20";2;1;1;2;1;.;.;.;1;.;.;1
"Begge";"39";"Uke 21";2;2;1;2;1;.;2;.;.;2;1;1
"Begge";"39";"Uke 22";2;1;1;.;3;1;.;1;.;.;2;.
"Begge";"39";"Uke 23";.;.;.;.;.;2;1;2;.;2;2;2
"Begge";"39";"Uke 24";1;2;2;1;1;1;2;.;2;2;.;1
"Begge";"39";"Uke 25";.;2;.;.;2;.;.;.;1;1;.;.
"Begge";"39";"Uke 26";.;.;4;.;1;.;.;.;.;2;3;4
"Begge";"39";"Uke 27";2;2;2;.;1;.;1;2;.;1;1;1
"Begge";"39";"Uke 28";.;1;2;1;.;.;3;.;3;1;2;.
"Begge";"39";"Uke 29";.;.;1;1;.;1;.;1;1;.;.;1
"Begge";"39";"Uke 30";2;2;2;.;1;1;2;3;2;.;1;.
"Begge";"39";"Uke 31";2;1;.;2;.;.;.;1;1;1;1;1
"Begge";"39";"Uke 32";.;1;2;3;4;.;.;.;2;.;1;2
"Begge";"39";"Uke 33";1;4;2;2;1;1;2;.;1;1;.;1
"Begge";"39";"Uke 34";2;3;1;1;1;.;.;2;2;.;2;.
"Begge";"39";"Uke 35";1;2;.;2;.;.;.;1;.;1;.;.
"Begge";"39";"Uke 36";.;3;.;.;.;2;.;.;.;1;3;1
"Begge";"39";"Uke 37";1;3;2;1;.;3;3;.;3;1;1;.
"Begge";"39";"Uke 38";1;1;1;.;.;.;2;1;1;3;2;2
"Begge";"39";"Uke 39";.;.;1;.;1;1;.;.;1;.;1;.
"Begge";"39";"Uke 40";.;3;1;2;.;1;1;1;2;1;.;.
"Begge";"39";"Uke 41";.;1;.;1;.;1;2;1;1;.;.;.
"Begge";"39";"Uke 42";.;2;1;1;2;.;4;.;4;.;.;1
"Begge";"39";"Uke 43";.;2;2;.;5;3;1;1;.;4;.;.
"Begge";"39";"Uke 44";2;1;2;1;2;.;1;.;1;.;.;.
"Begge";"39";"Uke 45";1;.;1;2;.;.;.;1;.;1;1;.
"Begge";"39";"Uke 46";.;.;1;.;2;2;2;3;.;1;.;.
"Begge";"39";"Uke 47";1;2;.;1;4;1;.;2;2;.;1;.
"Begge";"39";"Uke 48";.;1;2;.;1;3;1;1;1;2;2;.
"Begge";"39";"Uke 49";1;1;.;1;2;2;1;1;1;1;1;.
"Begge";"39";"Uke 50";.;5;4;1;4;.;2;1;2;.;.;.
"Begge";"39";"Uke 51";.;.;.;2;1;.;1;2;1;.;1;.
"Begge";"39";"Uke 52";.;.;1;1;.;1;2;.;.;.;1;.
"Begge";"39";"Uke 53";.;.;.;.;.;3;.;.;.;.;.;.
"Begge";"40";"Uke 1";5;1;.;.;3;.;1;.;2;1;.;1
"Begge";"40";"Uke 2";2;2;1;2;1;1;.;3;1;.;.;2
"Begge";"40";"Uke 3";2;1;1;2;1;2;1;1;3;.;.;2
"Begge";"40";"Uke 4";1;.;1;1;1;1;1;.;1;2;.;1
"Begge";"40";"Uke 5";2;1;1;1;.;1;1;3;.;.;1;2
"Begge";"40";"Uke 6";3;1;1;.;.;1;.;.;1;.;1;1
"Begge";"40";"Uke 7";4;3;1;1;2;3;3;.;2;4;2;1
"Begge";"40";"Uke 8";3;.;1;.;.;1;.;.;1;.;1;1
"Begge";"40";"Uke 9";2;1;.;3;.;1;3;1;1;1;4;.
"Begge";"40";"Uke 10";.;1;1;2;1;.;.;1;2;1;2;.
"Begge";"40";"Uke 11";1;1;2;2;3;.;1;.;.;2;.;1
"Begge";"40";"Uke 12";1;3;.;2;2;1;.;.;1;.;.;.
"Begge";"40";"Uke 13";3;2;.;2;2;2;2;1;1;1;.;.
"Begge";"40";"Uke 14";1;2;.;.;.;1;.;.;2;3;2;.
"Begge";"40";"Uke 15";2;1;3;1;.;2;2;.;1;1;4;2
"Begge";"40";"Uke 16";1;1;4;.;2;3;.;2;1;.;1;2
"Begge";"40";"Uke 17";.;1;.;1;2;1;1;3;.;2;1;.
"Begge";"40";"Uke 18";2;2;.;2;1;.;.;.;2;1;.;.
"Begge";"40";"Uke 19";1;1;1;3;2;.;2;.;.;5;1;2
"Begge";"40";"Uke 20";3;1;.;2;1;.;4;1;1;1;.;.
"Begge";"40";"Uke 21";1;.;1;1;.;1;.;.;2;1;.;.
"Begge";"40";"Uke 22";.;1;1;2;1;1;2;.;1;1;1;1
"Begge";"40";"Uke 23";1;4;.;1;.;1;.;2;.;.;1;.
"Begge";"40";"Uke 24";1;.;.;2;2;2;.;.;.;.;.;1
"Begge";"40";"Uke 25";.;1;2;2;1;3;2;2;2;.;.;1
"Begge";"40";"Uke 26";1;1;1;.;1;2;1;.;.;2;2;2
"Begge";"40";"Uke 27";1;1;.;.;2;1;1;.;1;1;.;1
"Begge";"40";"Uke 28";1;.;2;3;1;3;1;1;.;.;1;2
"Begge";"40";"Uke 29";3;2;2;3;.;5;.;2;.;3;1;.
"Begge";"40";"Uke 30";3;4;2;.;2;.;1;1;1;.;.;2
"Begge";"40";"Uke 31";1;5;2;2;2;1;1;1;1;1;2;.
"Begge";"40";"Uke 32";.;.;3;.;.;2;.;2;1;2;.;1
"Begge";"40";"Uke 33";.;.;.;3;.;.;1;.;1;.;.;1
"Begge";"40";"Uke 34";2;1;1;2;.;2;.;1;1;.;.;.
"Begge";"40";"Uke 35";2;1;1;.;4;3;.;.;.;.;3;1
"Begge";"40";"Uke 36";1;1;1;1;.;1;.;.;1;.;3;2
"Begge";"40";"Uke 37";1;2;3;1;1;.;.;1;.;2;1;3
"Begge";"40";"Uke 38";1;3;2;.;.;1;4;.;.;.;2;1
"Begge";"40";"Uke 39";.;1;3;1;3;1;.;1;.;2;1;.
"Begge";"40";"Uke 40";3;.;1;.;.;3;2;.;1;1;2;1
"Begge";"40";"Uke 41";1;.;.;1;1;2;.;.;.;.;1;.
"Begge";"40";"Uke 42";2;1;2;1;.;2;.;.;1;1;.;.
"Begge";"40";"Uke 43";2;2;2;3;1;2;.;.;.;2;2;1
"Begge";"40";"Uke 44";1;2;2;1;2;1;1;1;.;1;.;.
"Begge";"40";"Uke 45";.;.;.;1;1;2;.;1;1;.;.;.
"Begge";"40";"Uke 46";.;2;.;.;1;1;.;2;.;3;1;.
"Begge";"40";"Uke 47";.;4;1;2;3;.;1;1;2;2;1;.
"Begge";"40";"Uke 48";1;3;.;1;1;2;2;1;1;1;.;.
"Begge";"40";"Uke 49";1;.;1;2;1;1;.;1;1;.;1;.
"Begge";"40";"Uke 50";.;1;.;.;1;3;.;.;2;1;3;.
"Begge";"40";"Uke 51";1;.;.;.;.;1;2;1;1;3;1;.
"Begge";"40";"Uke 52";2;.;.;1;1;1;.;3;1;2;.;.
"Begge";"40";"Uke 53";.;.;.;.;.;1;.;.;.;.;1;.
"Begge";"41";"Uke 1";2;2;1;.;1;2;1;1;2;2;.;2
"Begge";"41";"Uke 2";3;1;1;1;.;2;1;1;.;1;2;.
"Begge";"41";"Uke 3";.;2;.;1;.;1;.;2;1;.;1;4
"Begge";"41";"Uke 4";3;2;1;1;3;1;4;.;1;.;4;.
"Begge";"41";"Uke 5";.;.;3;.;2;3;1;2;2;.;2;.
"Begge";"41";"Uke 6";1;4;2;1;.;3;.;2;1;2;1;2
"Begge";"41";"Uke 7";.;1;3;1;2;.;.;.;.;.;2;1
"Begge";"41";"Uke 8";.;1;1;5;1;3;1;1;4;1;3;.
"Begge";"41";"Uke 9";.;1;1;1;2;2;1;1;1;2;2;2
"Begge";"41";"Uke 10";.;2;1;.;3;2;1;.;2;3;.;.
"Begge";"41";"Uke 11";.;2;3;2;1;4;.;.;.;1;3;.
"Begge";"41";"Uke 12";1;.;.;5;1;.;1;4;.;1;3;3
"Begge";"41";"Uke 13";2;.;.;2;.;.;2;1;2;1;1;1
"Begge";"41";"Uke 14";1;.;1;.;2;.;2;.;.;.;1;.
"Begge";"41";"Uke 15";1;1;.;2;1;2;3;.;.;.;.;2
"Begge";"41";"Uke 16";3;.;1;1;.;1;2;.;2;.;1;1
"Begge";"41";"Uke 17";3;.;2;3;.;1;3;.;1;1;1;1
"Begge";"41";"Uke 18";1;1;2;1;1;.;3;2;1;1;.;1
"Begge";"41";"Uke 19";1;3;5;2;2;.;.;1;.;.;3;2
"Begge";"41";"Uke 20";.;2;1;1;.;1;3;2;3;1;2;.
"Begge";"41";"Uke 21";1;2;4;1;1;1;3;2;.;3;2;4
"Begge";"41";"Uke 22";1;2;4;.;2;2;.;1;.;2;.;.
"Begge";"41";"Uke 23";1;.;2;.;1;1;2;1;1;.;2;.
"Begge";"41";"Uke 24";.;2;1;2;2;3;.;1;2;1;3;3
"Begge";"41";"Uke 25";3;2;6;2;1;1;2;2;2;.;1;1
"Begge";"41";"Uke 26";.;1;2;1;3;5;.;.;2;.;.;1
"Begge";"41";"Uke 27";1;1;3;2;2;1;.;2;.;.;1;.
"Begge";"41";"Uke 28";1;2;1;2;.;2;.;.;1;.;.;2
"Begge";"41";"Uke 29";2;1;3;1;2;1;4;.;1;.;.;.
"Begge";"41";"Uke 30";.;1;2;4;2;.;1;2;.;1;1;1
"Begge";"41";"Uke 31";1;.;.;1;5;1;2;.;.;.;2;1
"Begge";"41";"Uke 32";4;5;2;1;1;1;.;2;1;.;.;3
"Begge";"41";"Uke 33";3;1;1;.;.;2;.;3;1;.;1;1
"Begge";"41";"Uke 34";.;2;.;1;.;.;.;.;.;.;.;2
"Begge";"41";"Uke 35";2;2;1;.;.;1;2;1;.;1;.;1
"Begge";"41";"Uke 36";2;1;2;3;.;2;1;1;.;2;.;1
"Begge";"41";"Uke 37";1;3;2;1;.;1;1;1;3;.;1;1
"Begge";"41";"Uke 38";3;4;.;5;.;3;1;.;1;3;2;.
"Begge";"41";"Uke 39";2;.;.;2;.;1;.;2;2;2;4;1
"Begge";"41";"Uke 40";2;.;.;3;1;2;1;1;1;.;.;.
"Begge";"41";"Uke 41";.;2;1;3;2;.;5;2;2;3;1;.
"Begge";"41";"Uke 42";2;4;1;1;1;1;1;.;1;1;.;.
"Begge";"41";"Uke 43";3;1;1;2;2;1;.;.;.;1;1;1
"Begge";"41";"Uke 44";.;3;2;2;2;.;2;1;1;1;1;.
"Begge";"41";"Uke 45";.;4;3;.;.;1;2;1;1;.;4;.
"Begge";"41";"Uke 46";.;2;1;1;.;.;.;1;1;1;3;.
"Begge";"41";"Uke 47";1;.;3;2;2;1;.;2;.;2;.;.
"Begge";"41";"Uke 48";.;2;2;2;2;.;.;4;3;.;3;.
"Begge";"41";"Uke 49";1;2;1;.;1;.;.;1;1;1;2;.
"Begge";"41";"Uke 50";1;2;.;4;.;1;2;.;3;.;2;.
"Begge";"41";"Uke 51";1;.;2;1;1;2;3;1;2;.;1;.
"Begge";"41";"Uke 52";1;.;4;4;1;.;1;2;2;1;1;.
"Begge";"41";"Uke 53";.;.;.;.;.;1;.;.;.;.;.;.
"Begge";"42";"Uke 1";1;.;.;2;.;1;1;1;.;.;.;1
"Begge";"42";"Uke 2";1;.;3;3;1;4;3;2;1;2;2;.
"Begge";"42";"Uke 3";2;3;2;3;2;.;1;.;2;2;1;1
"Begge";"42";"Uke 4";.;1;1;4;.;1;1;1;2;.;5;1
"Begge";"42";"Uke 5";2;1;1;.;1;2;2;2;.;.;1;1
"Begge";"42";"Uke 6";.;.;.;1;2;1;1;1;1;3;.;.
"Begge";"42";"Uke 7";1;3;1;2;1;2;3;2;.;1;.;.
"Begge";"42";"Uke 8";2;3;1;2;2;.;2;1;1;1;2;.
"Begge";"42";"Uke 9";3;4;1;1;1;2;1;.;1;.;3;.
"Begge";"42";"Uke 10";2;1;.;2;2;3;.;.;2;2;1;.
"Begge";"42";"Uke 11";.;1;1;3;1;2;5;1;1;1;1;2
"Begge";"42";"Uke 12";1;4;.;1;1;.;.;.;2;1;.;.
"Begge";"42";"Uke 13";1;2;1;.;1;1;2;1;1;3;2;3
"Begge";"42";"Uke 14";1;.;3;.;2;1;2;1;1;2;2;1
"Begge";"42";"Uke 15";.;.;2;3;3;.;3;.;.;1;1;.
"Begge";"42";"Uke 16";2;2;1;3;1;.;2;1;1;.;.;2
"Begge";"42";"Uke 17";.;2;.;1;.;.;2;6;1;1;2;1
"Begge";"42";"Uke 18";3;1;1;2;.;.;3;.;3;.;2;1
"Begge";"42";"Uke 19";3;2;2;.;.;1;2;1;2;2;2;1
"Begge";"42";"Uke 20";1;1;1;.;4;1;2;.;1;2;1;.
"Begge";"42";"Uke 21";1;1;1;4;1;1;3;3;.;2;.;.
"Begge";"42";"Uke 22";.;2;.;2;3;.;.;2;1;1;3;3
"Begge";"42";"Uke 23";1;2;1;1;1;3;3;3;2;1;2;.
"Begge";"42";"Uke 24";.;.;1;2;2;1;.;1;.;1;.;1
"Begge";"42";"Uke 25";1;1;1;.;3;2;.;3;1;2;6;1
"Begge";"42";"Uke 26";1;1;.;5;2;.;2;3;2;2;.;2
"Begge";"42";"Uke 27";1;3;2;1;.;.;2;.;1;1;2;.
"Begge";"42";"Uke 28";4;.;4;3;2;.;1;1;1;2;1;2
"Begge";"42";"Uke 29";3;1;1;.;.;1;2;2;.;3;2;4
"Begge";"42";"Uke 30";2;2;2;1;1;1;.;2;.;2;1;1
"Begge";"42";"Uke 31";.;1;1;1;.;.;1;1;1;1;.;1
"Begge";"42";"Uke 32";1;3;4;1;1;.;2;2;3;1;2;.
"Begge";"42";"Uke 33";3;1;2;3;3;1;1;.;1;.;.;1
"Begge";"42";"Uke 34";1;.;1;.;1;1;1;1;2;1;1;.
"Begge";"42";"Uke 35";.;.;.;2;.;1;.;.;1;.;2;1
"Begge";"42";"Uke 36";1;1;1;1;.;1;1;.;2;.;1;1
"Begge";"42";"Uke 37";2;2;2;1;1;.;.;1;1;.;.;3
"Begge";"42";"Uke 38";1;.;1;2;2;1;1;2;2;2;1;2
"Begge";"42";"Uke 39";1;1;1;2;1;2;.;.;.;2;.;4
"Begge";"42";"Uke 40";2;1;2;2;.;1;1;1;.;.;2;1
"Begge";"42";"Uke 41";4;2;1;2;.;3;1;1;4;1;1;.
"Begge";"42";"Uke 42";3;2;2;2;2;.;1;.;.;2;.;1
"Begge";"42";"Uke 43";1;2;.;3;2;2;3;3;2;.;2;.
"Begge";"42";"Uke 44";3;2;1;2;1;.;.;3;3;1;1;.
"Begge";"42";"Uke 45";1;.;3;1;2;1;.;2;.;.;2;.
"Begge";"42";"Uke 46";2;.;1;1;.;2;2;2;2;2;.;.
"Begge";"42";"Uke 47";3;1;1;1;3;1;.;.;.;1;.;.
"Begge";"42";"Uke 48";3;2;.;.;2;.;1;1;1;.;.;.
"Begge";"42";"Uke 49";2;1;3;1;1;.;1;3;3;2;2;.
"Begge";"42";"Uke 50";1;.;3;4;2;2;1;.;.;1;1;.
"Begge";"42";"Uke 51";2;2;1;.;1;4;3;.;1;.;1;.
"Begge";"42";"Uke 52";1;1;3;.;1;1;2;2;2;.;.;.
"Begge";"42";"Uke 53";.;.;.;.;.;2;.;.;.;.;.;.
"Begge";"43";"Uke 1";.;2;1;1;1;4;.;1;.;.;1;.
"Begge";"43";"Uke 2";1;3;2;.;1;1;2;.;.;2;4;.
"Begge";"43";"Uke 3";1;.;1;1;1;1;1;2;1;2;1;2
"Begge";"43";"Uke 4";2;1;5;1;1;1;.;2;4;1;3;2
"Begge";"43";"Uke 5";1;2;.;2;1;.;.;4;1;2;1;.
"Begge";"43";"Uke 6";3;2;.;2;1;2;1;1;.;1;2;3
"Begge";"43";"Uke 7";.;2;2;2;4;3;.;1;2;2;1;1
"Begge";"43";"Uke 8";3;3;2;2;.;1;2;.;3;.;3;.
"Begge";"43";"Uke 9";1;2;2;1;1;1;2;.;2;3;4;2
"Begge";"43";"Uke 10";1;.;2;.;2;1;2;1;.;2;1;.
"Begge";"43";"Uke 11";3;3;.;4;2;1;2;2;.;.;3;3
"Begge";"43";"Uke 12";1;.;2;2;3;2;3;.;1;.;.;.
"Begge";"43";"Uke 13";3;.;2;2;2;2;3;.;1;3;1;.
"Begge";"43";"Uke 14";4;3;.;2;1;4;1;2;.;2;3;1
"Begge";"43";"Uke 15";.;1;2;.;.;1;1;1;1;2;1;1
"Begge";"43";"Uke 16";1;1;.;.;.;3;3;1;1;1;1;.
"Begge";"43";"Uke 17";1;3;1;2;3;2;1;1;3;.;3;.
"Begge";"43";"Uke 18";4;.;3;3;3;4;4;2;2;1;.;2
"Begge";"43";"Uke 19";3;1;2;1;2;.;1;2;3;1;2;2
"Begge";"43";"Uke 20";3;1;1;4;.;.;2;.;1;1;2;1
"Begge";"43";"Uke 21";5;2;1;3;2;1;1;1;1;1;2;1
"Begge";"43";"Uke 22";.;2;.;.;2;1;1;2;.;1;1;3
"Begge";"43";"Uke 23";1;2;1;.;1;2;.;.;1;1;.;1
"Begge";"43";"Uke 24";.;7;3;2;.;2;2;3;1;1;2;.
"Begge";"43";"Uke 25";3;2;.;.;1;1;2;.;2;4;3;1
"Begge";"43";"Uke 26";1;3;3;.;1;.;2;3;2;1;.;1
"Begge";"43";"Uke 27";1;3;1;.;.;1;2;.;.;1;1;.
"Begge";"43";"Uke 28";3;3;4;4;4;.;1;2;3;1;1;2
"Begge";"43";"Uke 29";.;3;3;1;.;1;2;2;.;2;2;1
"Begge";"43";"Uke 30";2;2;2;1;1;1;.;1;1;1;.;2
"Begge";"43";"Uke 31";2;2;3;3;2;.;2;3;1;3;1;1
"Begge";"43";"Uke 32";.;2;.;4;1;2;1;2;1;.;1;1
"Begge";"43";"Uke 33";.;3;2;2;1;.;1;2;1;2;.;1
